Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"UCAM Biomedical translation at WMT19: Transfer learning multi-domain
  ensembles","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on biomedical translation ensembles, not LLM agents, software engineering, or diversity analyses; no relevance to any listed criteria.",https://scispace.com/paper/http://arxiv.org/abs/1906.05786v1,2019,Preprint,"","Danielle Saunders
Felix Stahlberg
Bill Byrne","",http://arxiv.org/pdf/1906.05786v1,"The 2019 WMT Biomedical translation task involved translating Medline
abstracts. We approached this using transfer learning to obtain a series of
strong neural models on distinct domains, and combining them into multi-domain
ensembles. We further experiment with an adaptive language-model ensemble
weighting scheme. Our submission achieved the best submitted results on both
directions of English-Spanish."
Multi-Layer Ensembling Techniques for Multilingual Intent Classification,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on multi-layer ensembling for multilingual intent classification, not LLM agents, software engineering tasks, or related theoretical/scalability analyses.",https://scispace.com/paper/http://arxiv.org/abs/1806.07914v1,2018,Preprint,"","Charles Costello
Ruixi Lin
Vishwas Mruthyunjaya
Bettina Bolla
Charles Jankowski","",http://arxiv.org/pdf/1806.07914v1,"In this paper we determine how multi-layer ensembling improves performance on
multilingual intent classification. We develop a novel multi-layer ensembling
approach that ensembles both different model initializations and different
model architectures. We also introduce a new banking domain dataset and compare
results against the standard ATIS dataset and the Chinese SMP2017 dataset to
determine ensembling performance in multilingual and multi-domain contexts. We
run ensemble experiments across all three datasets, and conclude that
ensembling provides significant performance increases, and that multi-layer
ensembling is a no-risk way to improve performance on intent classification. We
also find that a diverse ensemble of simple models can reach perform comparable
to much more sophisticated state-of-the-art models. Our best F 1 scores on
ATIS, Banking, and SMP are 97.54%, 91.79%, and 93.55% respectively, which
compare well with the state-of-the-art on ATIS and best submission to the
SMP2017 competition. The total ensembling performance increases we achieve are
0.23%, 1.96%, and 4.04% F 1 respectively."
The Wisdom of the Crowd: Reliable Deep Reinforcement Learning Through Ensembles of Q-Functions,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Q‑function ensembles for reinforcement learning, not on LLMs, software engineering tasks, or related diversity analyses.",https://scispace.com/paper/the-wisdom-of-the-crowd-reliable-deep-reinforcement-learning-3fokgsix,2023,Journal Article,"","",10.1109/tnnls.2021.3089425,https://scispace.com/pdf/the-wisdom-of-the-crowd-reliable-deep-reinforcement-learning-3fokgsix.pdf,Reinforcement learning (RL) agents learn by exploring the environment and then exploiting what they have learned. This frees the human trainers from having to know the preferred action or intrinsic value of each encountered state. The cost of this freedom is that RL is slower and more unstable than supervised learning. We explore the possibility that ensemble methods can remedy these shortcomings by investigating a novel technique which harnesses the wisdom of crowds by combining Q-function approximator estimates utilizing a simple combination scheme similar to the supervised learning approach known as bagging. Bagging approaches have not yet found widespread adoption in the RL literature nor has a comprehensive look at its performance been performed. Our results show that the proposed approach improves all three tasks and RL approaches attempted. The primary contribution of this work is a demonstration that the improvement is a direct result of the increased stability of the action portion of the state-action-value function. Subsequent experimentation demonstrates that the stability in learning allows an actor-critic method to find more efficient solutions. Finally we show that this approach can be used to decrease the amount of time necessary to solve problems which require a deep Q-learning (DQN) approach. 
From Single Agent to Multi-Agent: Improving Traffic Signal Control,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on traffic signal control using multiple agents; no large language models, software engineering tasks, or ensemble analyses are involved.",https://scispace.com/paper/http://arxiv.org/abs/2406.13693v1,2024,Preprint,"","Maksim Tislenko
Dmitrii Kisilev","",http://arxiv.org/pdf/2406.13693v1,"Due to accelerating urbanization, the importance of solving the signal
control problem increases. This paper analyzes various existing methods and
suggests options for increasing the number of agents to reduce the average
travel time. Experiments were carried out with 2 datasets. The results show
that in some cases, the implementation of multiple agents can improve existing
methods. For a fine-tuned large language model approach there is small
enhancement on all metrics."
"A survey of large language models for code: Evolution, benchmarking, and future trends","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey reviews individual Code LLMs and benchmarks; does not propose or evaluate multi‑model/agent systems, ensembles, or diversity‑related analyses.",https://scispace.com/paper/a-survey-of-large-language-models-for-code-evolution-271s255nqo,2023,Journal Article,arXiv.org,"Zibin Zheng
Kaiwen Ning
Yanlin Wang
Jingwen Zhang
Dewu Zheng
Mingxi Ye
Jiachi Chen",10.48550/arxiv.2311.10372,https://arxiv.org/pdf/2311.10372,"General large language models (LLMs), represented by ChatGPT, have demonstrated significant potential in tasks such as code generation in software engineering. This has led to the development of specialized LLMs for software engineering, known as Code LLMs. A considerable portion of Code LLMs is derived from general LLMs through model fine-tuning. As a result, Code LLMs are often updated frequently and their performance can be influenced by the base LLMs. However, there is currently a lack of systematic investigation into Code LLMs and their performance. In this study, we conduct a comprehensive survey and analysis of the types of Code LLMs and their differences in performance compared to general LLMs. We aim to address three questions: (1) What LLMs are specifically designed for software engineering tasks, and what is the relationship between these Code LLMs? (2) Do Code LLMs really outperform general LLMs in software engineering tasks? (3) Which LLMs are more proficient in different software engineering tasks? To answer these questions, we first collect relevant literature and work from five major databases and open-source communities, resulting in 134 works for analysis. Next, we categorize the Code LLMs based on their publishers and examine their relationships with general LLMs and among themselves. Furthermore, we investigate the performance differences between general LLMs and Code LLMs in various software engineering tasks to demonstrate the impact of base models and Code LLMs. Finally, we comprehensively maintained the performance of LLMs across multiple mainstream benchmarks to identify the best-performing LLMs for each software engineering task. Our research not only assists developers of Code LLMs in choosing base models for the development of more advanced LLMs but also provides insights for practitioners to better understand key improvement directions for Code LLMs."
Diverse Lottery Tickets Boost Ensemble from a Single Pretrained Model,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on subnetworks (lottery tickets) from a single pretrained model, not LLMs, no software‑engineering tasks, no multi‑LLM collaboration or diversity analysis.",https://scispace.com/paper/http://arxiv.org/abs/2205.11833v1,2022,Preprint,"","Sosuke Kobayashi
Shun Kiyono
Jun Suzuki
Kentaro Inui","",http://arxiv.org/pdf/2205.11833v1,"Ensembling is a popular method used to improve performance as a last resort.
However, ensembling multiple models finetuned from a single pretrained model
has been not very effective; this could be due to the lack of diversity among
ensemble members. This paper proposes Multi-Ticket Ensemble, which finetunes
different subnetworks of a single pretrained model and ensembles them. We
empirically demonstrated that winning-ticket subnetworks produced more diverse
predictions than dense networks, and their ensemble outperformed the standard
ensemble on some tasks."
"Are Pre-trained Language Models Useful for Model Ensemble in Chinese
  Grammatical Error Correction?","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Chinese GEC ensemble using PLM perplexity; finds no performance gain, no multi-agent collaboration, no software engineering tasks, and lacks diversity or scalability analysis.",https://scispace.com/paper/http://arxiv.org/abs/2305.15183v1,2023,Preprint,"","Chenming Tang
Xiuyu Wu
Yunfang Wu","",http://arxiv.org/pdf/2305.15183v1,"Model ensemble has been in widespread use for Grammatical Error Correction
(GEC), boosting model performance. We hypothesize that model ensemble based on
the perplexity (PPL) computed by pre-trained language models (PLMs) should
benefit the GEC system. To this end, we explore several ensemble strategies
based on strong PLMs with four sophisticated single models. However, the
performance does not improve but even gets worse after the PLM-based ensemble.
This surprising result sets us doing a detailed analysis on the data and coming
up with some insights on GEC. The human references of correct sentences is far
from sufficient in the test data, and the gap between a correct sentence and an
idiomatic one is worth our attention. Moreover, the PLM-based ensemble
strategies provide an effective way to extend and improve GEC benchmark data.
Our source code is available at
https://github.com/JamyDon/PLM-based-CGEC-Model-Ensemble."
Large language model based multi-agents: A survey of progress and challenges,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes existing LLM multi‑agent work; provides no original system, experiments, or empirical analysis for the listed criteria.",https://scispace.com/paper/large-language-model-based-multi-agents-a-survey-of-progress-4xiklwolkq,2024,Journal Article,arXiv.org,"Taicheng Guo
Xiuying Chen
Yaqi Wang
Ruidi Chang
Shichao Pei
Nitesh V. Chawla
Olaf Wiest
Xiangliang Zhang",10.48550/arxiv.2402.01680,https://arxiv.org/pdf/2402.01680,"Large Language Models (LLMs) have achieved remarkable success across a wide array of tasks. Due to the impressive planning and reasoning abilities of LLMs, they have been used as autonomous agents to do many tasks automatically. Recently, based on the development of using one LLM as a single planning or decision-making agent, LLM-based multi-agent systems have achieved considerable progress in complex problem-solving and world simulation. To provide the community with an overview of this dynamic field, we present this survey to offer an in-depth discussion on the essential aspects of multi-agent systems based on LLMs, as well as the challenges. Our goal is for readers to gain substantial insights on the following questions: What domains and environments do LLM-based multi-agents simulate? How are these agents profiled and how do they communicate? What mechanisms contribute to the growth of agents' capacities? For those interested in delving into this field of study, we also summarize the commonly used datasets or benchmarks for them to have convenient access. To keep researchers updated on the latest studies, we maintain an open-source GitHub repository, dedicated to outlining the research on LLM-based multi-agent systems."
Harnessing Multiple Large Language Models: A Survey on LLM Ensemble,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey paper catalogs LLM ensemble methods but provides no original multi-agent system, empirical performance data, software‑engineering experiments, or analysis of diversity and scalability.",https://scispace.com/paper/http://arxiv.org/abs/2502.18036v5,2025,Preprint,"","Zhijun Chen
Jingzheng Li
Pengpeng Chen
Zhuoran Li
Kai Sun
Yuankai Luo
Qianren Mao
Ming Li
Likang Xiao
Dingqi Yang
Yikun Ban
Hailong Sun
Philip S. Yu","",http://arxiv.org/pdf/2502.18036v5,"LLM Ensemble -- which involves the comprehensive use of multiple large
language models (LLMs), each aimed at handling user queries during downstream
inference, to benefit from their individual strengths -- has gained substantial
attention recently. The widespread availability of LLMs, coupled with their
varying strengths and out-of-the-box usability, has profoundly advanced the
field of LLM Ensemble. This paper presents the first systematic review of
recent developments in LLM Ensemble. First, we introduce our taxonomy of LLM
Ensemble and discuss several related research problems. Then, we provide a more
in-depth classification of the methods under the broad categories of
""ensemble-before-inference, ensemble-during-inference,
ensemble-after-inference'', and review all relevant methods. Finally, we
introduce related benchmarks and applications, summarize existing studies, and
suggest several future research directions. A curated list of papers on LLM
Ensemble is available at https://github.com/junchenzhi/Awesome-LLM-Ensemble."
"Software testing with large language models: Survey, landscape, and vision","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes existing work; it does not propose or evaluate its own multi‑agent or ensemble system, nor provide original empirical or theoretical analysis.",https://scispace.com/paper/software-testing-with-large-language-models-survey-landscape-1e8o1s1vz4,2024,Journal Article,IEEE Transactions on Software Engineering,"Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang",10.1109/tse.2024.3368208,https://arxiv.org/pdf/2307.07221,""
"Improving Reinforcement Learning from Human Feedback with Efficient
  Reward Model Ensemble","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on reward model ensembles for RLHF, not on multi‑LLM collaboration, software tasks, or diversity analyses; no relevant experiments or discussions.",https://scispace.com/paper/http://arxiv.org/abs/2401.16635v3,2024,Preprint,"","Shun Zhang
Zhenfang Chen
Sunli Chen
Yikang Shen
Zhiqing Sun
Chuang Gan","",http://arxiv.org/pdf/2401.16635v3,"Reinforcement Learning from Human Feedback (RLHF) is a widely adopted
approach for aligning large language models with human values. However, RLHF
relies on a reward model that is trained with a limited amount of human
preference data, which could lead to inaccurate predictions. As a result, RLHF
may produce outputs that are misaligned with human values. To mitigate this
issue, we contribute a reward ensemble method that allows the reward model to
make more accurate predictions. As using an ensemble of large language
model-based reward models can be computationally and resource-expensive, we
explore efficient ensemble methods including linear-layer ensemble and
LoRA-based ensemble. Empirically, we run Best-of-$n$ and Proximal Policy
Optimization with our ensembled reward models, and verify that our ensemble
methods help improve the alignment performance of RLHF outputs."
Regularized Neural Ensemblers,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on regularized neural networks for ensembling across vision, NLP, and tabular data; no LLM agents, software‑engineering tasks, or diversity analyses.",https://scispace.com/paper/http://arxiv.org/abs/2410.04520v2,2024,Preprint,"","Sebastian Pineda Arango
Maciej Janowski
Lennart Purucker
Arber Zela
Frank Hutter
Josif Grabocka","",http://arxiv.org/pdf/2410.04520v2,"Ensemble methods are known for enhancing the accuracy and robustness of
machine learning models by combining multiple base learners. However, standard
approaches like greedy or random ensembling often fall short, as they assume a
constant weight across samples for the ensemble members. This can limit
expressiveness and hinder performance when aggregating the ensemble
predictions. In this study, we explore employing regularized neural networks as
ensemble methods, emphasizing the significance of dynamic ensembling to
leverage diverse model predictions adaptively. Motivated by the risk of
learning low-diversity ensembles, we propose regularizing the ensembling model
by randomly dropping base model predictions during the training. We demonstrate
this approach provides lower bounds for the diversity within the ensemble,
reducing overfitting and improving generalization capabilities. Our experiments
showcase that the regularized neural ensemblers yield competitive results
compared to strong baselines across several modalities such as computer vision,
natural language processing, and tabular data."
Engineering Multi-Agent Systems: State of Affairs and the Road Ahead,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey of multi‑agent system engineering; lacks LLM focus, ensembles, or software‑engineering experiments, making it irrelevant to all listed criteria.",https://scispace.com/paper/engineering-multi-agent-systems-state-of-affairs-and-the-d0k4q0irth,2019,Journal Article,ACM Sigsoft Software Engineering Notes,"Viviana Mascardi
Danny Weyns
Alessandro Ricci
Clara Benac Earle
Arthur Casals
Moharram Challenger
Amit K. Chopra
Andrei Ciortea
Louise A. Dennis
Álvaro Fernández Díaz
Amal El Fallah-Seghrouchni
Angelo Ferrando
Lars-Åke Fredlund
Eleonora Giunchiglia
Zahia Guessoum
Akın Günay
Koen V. Hindriks
Carlos A. Iglesias
Brian Logan
Timotheus Kampik
Geylani Kardas
Vincent J. Koeman
John Bruntse Larsen
Simon Mayer
Tasio Méndez
Juan Carlos Nieves
Valeria Seidita
Baris Tekin Teze
László Zsolt Varga
Michael Winikoff",10.1145/3310013.3322175,https://scispace.com/pdf/engineering-multi-agent-systems-state-of-affairs-and-the-d0k4q0irth.pdf,"The continuous integration of software-intensive systems together with the ever-increasing computing power offer a breeding ground for intelligent agents and multi-agent systems (MAS) more than ever before Over the past two decades, a wide variety of languages, models, techniques and methodologies have been proposed to engineer agents and MAS Despite this substantial body of knowledge and expertise, the systematic engineering of large-scale and open MAS still poses many challenges Researchers and engineers still face fundamental questions regarding theories, architectures, languages, processes, and platforms for designing, implementing, running, maintaining, and evolving MAS This paper reports on the results of the 6th International Workshop on Engineering Multi-Agent Systems (EMAS 2018, 14th-15th of July, 2018, Stockholm, Sweden), where participants discussed the issues above focusing on the state of affairs and the road ahead for researchers and engineers in this area"
"A Concise Overview of Software Agent Research, Modeling, and Development","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper is a literature review of software agents and multi‑agent systems, lacking any LLMs, empirical ensembles, software‑engineering experiments, or diversity analyses.",https://scispace.com/paper/a-concise-overview-of-software-agent-research-modeling-and-40nsftwyhw,2017,"","","Salama A. Mostafa
Mohd Sharifuddin Ahmad
Aida Mustapha
Mazin Abed Mohammed",10.11648/J.SE.20170501.12,https://scispace.com/pdf/a-concise-overview-of-software-agent-research-modeling-and-40nsftwyhw.pdf,"Software agent technology has been intensively explored in the past three decades. It is explicitly or implicitly applied in many systems. Software agent research covers a wide range of area which makes it challenging for new researchers to comprehend the peculiarities and complexities of the technology. Consequently, this paper provides a concise overview of software agent research, modeling, and development. It summarizes and analyzes more than 100 sources of publication including research papers, articles, and books. The aim of the paper is to provide a quick start to new researchers in software agent and multi-agent systems. The paper offers the following contributions: (1) it determines the milestone achievements of software agent conceptualization, modeling and development platforms, (2) it defines the related terminologies of the field and reveals their redundancies, (3) it summarizes the multi-agent systems technology and finally, (4) it explores the current active research topics in software agent and multi-agent systems."
Multi-Agent based Functional Testing in the Distributed Environment,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper discusses multi‑agent functional testing, not large language models; it lacks LLM ensembles, complementary strengths, diversity analysis, or LLM‑based test generation, making it irrelevant to all criteria.",https://scispace.com/paper/multi-agent-based-functional-testing-in-the-distributed-3cxu84b3ml,2017,Journal Article,International Journal of Advanced Computer Science and Applications,"Muhammad Fraz Malik
Mukhtyar Khan
Uzma Bibi
Muhammad Malik Ayaz",10.14569/IJACSA.2017.080818,https://scispace.com/pdf/multi-agent-based-functional-testing-in-the-distributed-3cxu84b3ml.pdf,"Verification and testing are two formal techniques of defect reduction applied on designing and development phases of SDLC to rationalize quality assurance activities. The process of testing applications in the distributed environment becomes too complex. This study discusses a distributed testing framework that consists of many parallel tester components. The idea is based on utilizing client server environment to conduct software testing efficiently and in a short span of time. It is pertinent to mention that this study is restricted to testing of functional aspects of the software while testing of performance and other quality-of-service aspects are outside the scope of the study. An important factor influencing the use of agent technology in software testing is the dynamic nature of events. Since agents are characterized by intelligence and autonomy, their ability to interact with the environment offers added functionality to make decisions based on the needs of the scenarios that are dynamic in nature. This study shows that the use of agents to build a dynamic model for software testing in the distributed environment results in a more robust and efficient design. The proposed framework is based on distribution of test cases among multiple agents deployed across a distributed system which collaborate with each other to perform testing in an efficient manner. The proposed framework also provides an in-depth visibility into the software quality by providing the defect statistics on-the-fly. The experiments have been conducted using Selenium test automation tool. The test cases along with their test scripts and the test run results are described herein."
